INSTNM,STABBR,IS_PUBLIC,Affordability_Score,Access_Score,Outcomes_Score,Overall_Score
Yeshiva Zichron Aryeh,NY,0,0.6896309812442944,0.332919261801741,0.367837401614961,0.4634625482203321
Illinois Wesleyan University,IL,0,0.36127131645985167,0.5400613867559513,0.48902151389578113,0.4634514057038614
Bayamon Community College,PR,0,0.6941231971616523,0.389575,0.3065216579197292,0.46340661836046054
Susquehanna University,PA,0,0.34169715008422785,0.628610845537101,0.41964705640158095,0.46331835067430327
Academy College,MN,0,0.6161211028548363,0.4159564220708966,0.35703149280978197,0.4630363392451717
New Tyler Barber College Inc,AR,0,0.653683861655598,0.4284666701073887,0.3068992609760372,0.46301659757967467
Bard College,NY,0,0.2901468731848882,0.677067928165235,0.42147528850142546,0.46289669661718286
Yeshiva of Ocean,NY,0,0.7545580042018509,0.21284559247703327,0.42078996442541383,0.46273118703476596
American National University-Pikeville,KY,0,0.6982884344756556,0.6457207099469295,0.04402449313906914,0.46267787918721814
Shaw University,NC,0,0.6388131330783346,0.47166856974870663,0.2769323042855284,0.4624713357041899
Anderson University,IN,0,0.4984758191187509,0.518560197698577,0.3702217070325194,0.4624192412832824
The College of Wooster,OH,0,0.33223583534516116,0.6094079913739066,0.445099419668309,0.4622477487957923
Sharp's Academy of Hairstyling,MI,0,0.653683861655598,0.43186073865565505,0.3000492618286421,0.46186462071329837
Cayuga Onondaga BOCES-Practical Nursing Program,NY,1,0.6191333649172038,0.3845433022244822,0.38164788376696723,0.4617748503028844
Pinnacle Institute of Cosmetology,NC,0,0.653683861655598,0.4131477329375135,0.3182860909184813,0.4617058951705309
Yeshiva Gedolah Kesser Torah,NY,0,0.7129923280311807,0.20827911322348025,0.46357563517625977,0.4616156921436403
Florida Education Institute,FL,0,0.653683861655598,0.4066869513652413,0.32332639245527434,0.46123240182537123
Hillsdale Beauty College,MI,0,0.653683861655598,0.42563718977409787,0.30432037195443723,0.461213807794711
Texas Christian University,TX,0,0.3416626680046984,0.5221917769331421,0.5196482678601537,0.46116757093266475
Florida Academy of Health & Beauty,FL,0,0.653683861655598,0.42440831921634004,0.30522382222990013,0.46110533436727946
Bennett Career Institute,DC,0,0.653683861655598,0.41179145982281395,0.31767633190903577,0.46105055112914933
New Concept Massage and Beauty School,FL,0,0.653683861655598,0.417467533978813,0.31167104478390006,0.4609408134727704
Paramount Beauty Academy,OH,0,0.653683861655598,0.41386776420062416,0.31430028087967443,0.46061730224529884
Sarah Lawrence College,NY,0,0.29731928686260933,0.6444294253897608,0.4400672011733596,0.4606053044752432
Longy School of Music of Bard College,MA,0,0.37363137393143975,0.5756698010624782,0.4323353777469147,0.46054551758027756
South University-Columbia,SC,0,0.6280612769115357,0.6532926091489801,0.09996952087303279,0.4604411356445162
Escuela Hotelera de San Juan,PR,0,0.676454406100679,0.389575,0.3128821716237621,0.4596371925748137
Columbia Central University-Caguas,PR,0,0.7792934367991492,0.3930902732737025,0.20638385925135322,0.4595891897747349
Aultman College of Nursing and Health Sciences,OH,0,0.6372043610332947,0.3643539635777952,0.3768236297401919,0.4594606514504273
New York University,NY,0,0.3097357500602174,0.5044447264196747,0.5637431898837151,0.45930788878786905
Paul Quinn College,TX,0,0.673616344013759,0.4427086449435025,0.2614917439945449,0.4592722443172688
South Florida Institute of Technology,FL,0,0.653683861655598,0.389575,0.33446428408652273,0.45924104858070686
Strayer University-Alabama,AL,0,0.6773273889637345,0.6222172739918264,0.07732069152640755,0.4589551181606561
Yale University,CT,0,0.2752777453847897,0.47382062611907455,0.6275206947959702,0.4588730220999448
Brevard College,NC,0,0.5273297136264736,0.5086724091852908,0.3400344223906717,0.458678848400812
Bryn Mawr College,PA,0,0.3011956429160446,0.5540063049433628,0.5208181221825547,0.458673356680654
Georgetown University,DC,0,0.2752269643040568,0.471781014835305,0.6287552837745228,0.45858775430462817
Asian-American International Beauty College,CA,0,0.653683861655598,0.4318397757062377,0.2898232116518856,0.4584489496712405
Alma College,MI,0,0.4142529506108561,0.5482110943437369,0.4123287554634243,0.4582642668060058
Gustavus Adolphus College,MN,0,0.3741969628663079,0.5273956298037932,0.4730654412067651,0.458219344625622
University of Western States,OR,0,0.653683861655598,0.389575,0.33114137719101217,0.45813341294887006
Salon & Spa Institute,TX,0,0.653683861655598,0.40526820496914895,0.31488766341170915,0.45794657667881866
Johns Hopkins University,MD,0,0.2922777884036996,0.49431485194427194,0.5869457383366182,0.4578461262281966
South University-Montgomery,AL,0,0.6305334654042496,0.5710800557541896,0.17148436388322258,0.45769929501388723
Advantage Technical College-Aguadilla,PR,0,0.653683861655598,0.389575,0.3298071797253905,0.4576886804603295
Advantage Technical College,PR,0,0.653683861655598,0.389575,0.3298071797253905,0.4576886804603295
Advantage Technical College,PR,0,0.653683861655598,0.389575,0.3298071797253905,0.4576886804603295
Rivertown School of Beauty Barber Skin Care and Nails,GA,0,0.653683861655598,0.40177645634145115,0.31647639330787913,0.45731223710164276
Escuela Tecnica de Electricidad,PR,0,0.653683861655598,0.389575,0.3283890704694782,0.45721597737502534
Hastings Beauty School,MN,0,0.653683861655598,0.389575,0.32799748211478835,0.4570854479234621
The North Coast College,OH,0,0.6427809885191381,0.389575,0.33854519415432577,0.45696706089115463
Furman University,SC,0,0.3345460302845278,0.5303133211757,0.5059508832317353,0.456936744897321
Praxis Institute,FL,0,0.653683861655598,0.40012767894907264,0.3169267199157725,0.45691275350681443
Wofford College,SC,0,0.3632245832640897,0.5033538882271654,0.5036747066192435,0.45675105937016625
Mississippi Valley State University,MS,1,0.7107294107827954,0.38329922105389636,0.2761293784548009,0.45671933676383086
Saint Augustine's University,NC,0,0.6370106879159874,0.4617831683250275,0.2709994814251847,0.4565977792220665
South Texas Barber College Inc,TX,0,0.653683861655598,0.389575,0.326531822844378,0.4565968948333253
Swarthmore College,PA,0,0.29972432113955094,0.5059461881162902,0.5641066066679863,0.45659237197460917
Huertas College,PR,0,0.7572444050569535,0.389575,0.221863936037954,0.4562277803649692
Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,NY,0,0.7207957967349625,0.3125,0.33521862292372195,0.4561714732195615
Dine College,AZ,1,0.7865135608121452,0.4067965829794958,0.1751785650679626,0.4561629029532012
Duke University,NC,0,0.2787328107479304,0.4799493883554393,0.609054752409772,0.45591231717104724
EDP University of Puerto Rico-Manati,PR,0,0.7173985914652372,0.3318,0.31844832037970994,0.45588230394831575
Liceo de Arte-Dise-O y Comercio,PR,0,0.6801518600454004,0.389575,0.29790951117623,0.45587879040721013
Wellesley College,MA,0,0.2831843034843004,0.5106631711980317,0.5730479663891179,0.45563181369048333
Ideal Beauty Academy,IN,0,0.653683861655598,0.389575,0.323457854260063,0.4555722386385537
Colegio Mayor de Tecnologia Inc,PR,0,0.653683861655598,0.389575,0.32333478363430335,0.4555312150966338
Escuela de Peritos Electricistas de Isabela Inc,PR,0,0.653683861655598,0.389575,0.3230243100102279,0.45542772388860864
Integrated Massage Therapy Services,ID,0,0.653683861655598,0.389575,0.32271103932647605,0.455323300327358
Professional Technical Institution,PR,0,0.653683861655598,0.389575,0.32262153341683264,0.45529346502414353
Advance Science International College,FL,0,0.653683861655598,0.389575,0.3218131831703659,0.45502401494198796
Brescia University,KY,0,0.5429550440878094,0.5104014772701317,0.3113434571758586,0.4548999928446
Stevensons Academy of Hair Design,LA,0,0.653683861655598,0.389575,0.3212705535931529,0.4548431384162503
EDP University of Puerto Rico-Caguas,PR,0,0.6556741410581811,0.389575,0.31844832037970994,0.45456582047929706
Columbia University in the City of New York,NY,0,0.2565722333270109,0.4807807580619397,0.626103876738223,0.45448562270905785
Chicago State University,IL,1,0.6515296690105814,0.4468628741691181,0.2648723073726388,0.4544216168507795
Emory University,GA,0,0.30948771553514404,0.49389934492271204,0.5596887983010723,0.45435861958630946
Gettysburg College,PA,0,0.29188880739795847,0.5589182690144157,0.5114702862040907,0.45409245420548827
Anderson University,SC,0,0.5107399536292513,0.4515923789079628,0.3998466312287273,0.4540596545886471
Colegio Tecnico de Electricidad Galloza,PR,0,0.653683861655598,0.389575,0.31849027627485527,0.4539163793101511
University of Southern California,CA,0,0.26380395353973496,0.5021975701854013,0.5955341144679561,0.45384521273103084
Monongalia County Technical Education Center,WV,1,0.653683861655598,0.339345232343124,0.36783040896577,0.4536198343214974
Southwestern University,TX,0,0.39362603036841054,0.522008995913041,0.4440285927193075,0.4532212063335863
Universidad del Sagrado Corazon,PR,0,0.7279959663906999,0.2726883938953568,0.35858194923067854,0.4530887698389117
Union College,NY,0,0.27990953568321,0.5243000490978521,0.5546038193666609,0.4529378013825743
Antilles School of Technical Careers,PR,0,0.653683861655598,0.389575,0.3154330900485985,0.45289731723473214
Inter American University of Puerto Rico-Guayama,PR,0,0.7557614943788488,0.2547542137298365,0.34793446356368896,0.4528167238907914
Pro Way Hair School,GA,0,0.653683861655598,0.389575,0.3149296193068545,0.4527294936541508
Charlie's Guard-Detective Bureau and Academy Inc,PR,0,0.653683861655598,0.389575,0.31396463371851174,0.45240783179136995
DLP Conemaugh Memorial Medical Center,PA,0,0.653683861655598,0.2643239612929407,0.4384309922566646,0.4521462717350677
Yeshiva Gedolah Shaarei Shmuel,NJ,0,0.7385958032764236,0.265,0.3526255744803218,0.4520737925855818
The Salon Professional Academy-Altoona,PA,0,0.653683861655598,0.389575,0.3127563039383261,0.4520050551979747
Inter American University of Puerto Rico-San German,PR,0,0.7584137459423371,0.25761032668156164,0.3394292796754002,0.4518177840997663
Pomona College,CA,0,0.2962950985844246,0.5068438395444023,0.5519380029410883,0.45169231368997176
Yeshiva Gedola Tiferes Yaakov Yitzchok,NJ,0,0.6992391677703774,0.25,0.4058092030194021,0.45168279026325986
Nova College de Puerto Rico,PR,0,0.653683861655598,0.389575,0.31119554463891963,0.45148480209817254
P&A Scholars Beauty School,MI,0,0.653683861655598,0.389575,0.3111899505195669,0.4514829373917217
Instituto Educativo Premier,PR,0,0.653683861655598,0.389575,0.311002547521251,0.45142046972561634
Dallas Barber & Stylist College,TX,0,0.653683861655598,0.389575,0.3108906651341968,0.45138317559659824
Pipo Academy of Hair Design,TX,0,0.653683861655598,0.389575,0.31087388277613864,0.45137758147724555
La Belle Beauty Academy,FL,0,0.653683861655598,0.4003852771777333,0.2998982206061188,0.4513224531464834
Louisburg College,NC,0,0.5889512170294167,0.4128775711766165,0.35194031294439326,0.4512563670501421
Sterling College,VT,0,0.4688679864812906,0.7186604655805267,0.16622834478089288,0.45125226561423676
UCAS University of Cosmetology Arts & Sciences-Harlingen,TX,0,0.653683861655598,0.389575,0.3101578354989916,0.4511388990515299
UCAS University of Cosmetology Arts & Sciences-La Joya,TX,0,0.653683861655598,0.389575,0.3101578354989916,0.4511388990515299
IVAEM College,PR,0,0.653683861655598,0.389575,0.3096152059217786,0.45095802252579215
Colegio Educativo Tecnologico Industrial Inc,PR,0,0.653683861655598,0.389575,0.30890475276398427,0.45072120480652744
Allen University,SC,0,0.6712041603837368,0.2836750706605683,0.3970814968729206,0.45065357597240857
Vanderbilt University,TN,0,0.2802500586632451,0.47890117773636126,0.592577859196975,0.4505763651988605
Ottawa University-Surprise,AZ,0,0.49179806158749484,0.5708668581104898,0.28843248597069526,0.45036580188956
Academia Serrant Inc,PR,0,0.653683861655598,0.389575,0.306079722490865,0.44977952804882104
Morris College,SC,0,0.6425921745958876,0.4757396185297523,0.23030972010265055,0.44954717107609676
Trinity College,CT,0,0.27178206645706454,0.5072871700223323,0.5686206808456098,0.44922997244166885
Institute of Beauty Careers,PR,0,0.653683861655598,0.389575,0.30409660718032877,0.4491184896119756
Washington Barber College Inc,AR,0,0.653683861655598,0.41458094480729746,0.2785482640964957,0.44893769018646373
Velvatex College of Beauty Culture,AR,0,0.653683861655598,0.389575,0.3032546922177457,0.4488378512911146
D'Mart Institute,PR,0,0.653683861655598,0.389575,0.3030533039210481,0.44877072185888206
Ohio Christian University,OH,0,0.5993557928802886,0.4758388678369045,0.27102063347145855,0.4487384313962172
Emma's Beauty Academy-Juana Diaz,PR,0,0.653683861655598,0.389575,0.3021974036600833,0.4484854217718938
La Belle Beauty School,FL,0,0.653683861655598,0.389575,0.30176385941024814,0.4483409070219487
Scripps College,CA,0,0.2855235842507504,0.5376136880061761,0.5212666748519682,0.44813464903629824
Trend Barber College,TX,0,0.653683861655598,0.389575,0.300913553268636,0.44805747164141135
Brown University,RI,0,0.26285950978791045,0.47422861833135366,0.6066187727184594,0.4479023002792412
Ohio Wesleyan University,OH,0,0.3799263596826101,0.5182154459658292,0.4452579273220197,0.447799910990153
Nouvelle Institute,FL,0,0.653683861655598,0.389575,0.29969123819006854,0.44765003328188885
Leston College,PR,0,0.653683861655598,0.389575,0.29931083807408415,0.44752323324322735
Modern Hairstyling Institute-Arecibo,PR,0,0.653683861655598,0.3913,0.29725220215228637,0.44741202126929475
University of Chicago,IL,0,0.2616740282596217,0.474500891563323,0.6050647156795517,0.4470798785008321
Washington University in St Louis,MO,0,0.2867071507717296,0.4782930547858002,0.575557228265819,0.44685247794111627
Dartmouth College,NH,0,0.2756507282235172,0.4499030022789878,0.6142698032411664,0.4466078445812238
Northwestern University,IL,0,0.26212352684417284,0.4869619974827149,0.5903853621310774,0.4464902954859884
Emma's Beauty Academy-Mayaguez,PR,0,0.653683861655598,0.389575,0.29602429295436616,0.4464277182033214
Lafayette College,PA,0,0.3028134082293952,0.46087241324313993,0.5754305605764225,0.44637212734965254
Carleton College,MN,0,0.28441922657081553,0.5083736619055966,0.5455949194758114,0.4461292693174079
Boston University,MA,0,0.2812234895446365,0.49504944876053353,0.5619696618654257,0.4460808667235319
Mount Holyoke College,MA,0,0.3012681787647818,0.5624723380461925,0.4740613824080825,0.44593396640635224
Providence College,RI,0,0.31604355505560455,0.46156803658145273,0.5597420717420343,0.44578455445969717
Northeastern University,MA,0,0.29283400738749754,0.44465229185864563,0.5995741142416766,0.4456868044959399
UCAS University of Cosmetology Arts & Sciences,TX,0,0.653683861655598,0.389575,0.29332513036668295,0.44552799734076026
United States Sports Academy,AL,0,0.6558757069826912,0.5592511866125278,0.11973810151834192,0.4449549983711869
Williams College,MA,0,0.28717910071993913,0.4625601257624505,0.5849285175927984,0.44488924802506274
Rollins College,FL,0,0.33769579244485476,0.542639012175914,0.4542308009536441,0.4448552018581376
Institucion Chaviano de Mayaguez,PR,0,0.653683861655598,0.389575,0.28989313814379447,0.4443839999331309
Detroit Business Institute-Downriver,MI,0,0.653683861655598,0.3495845547953312,0.3292393766110903,0.4441692643540065
Hampden-Sydney College,VA,0,0.37744476719065667,0.47205869435404957,0.48152465227232544,0.44367603793901056
Ponce Health Sciences University-East,PR,0,0.599740431801494,0.3253914024533765,0.4058092030194021,0.4436470124247575
Macalester College,MN,0,0.294177684537136,0.5281028020303322,0.5080496522598066,0.4434433796090916
Rabbinical College of Ohr Shimon Yisroel,NY,0,0.6303536659281845,0.389575,0.3095318160913059,0.4431534940064968
Williamson College of the Trades,PA,0,0.5560659720867263,0.4051187328865411,0.367837401614961,0.4430073688627428
